,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
84,85,Damian Jones,2019-12-04,ATL,,BRK,L,1st,187,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 11, BRK 4)",2,1
85,86,Damian Jones,2019-12-04,ATL,,BRK,L,1st,283,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by DeAndre' Bembry) (ATL 15, BRK 7)",2,1
86,87,Damian Jones,2019-12-04,ATL,,BRK,L,1st,427,1,"Damian Jones makes 2-pt hook shot from 5 ft (assist by Evan Turner) (ATL 20, BRK 15)",2,5
87,88,Damian Jones,2019-12-04,ATL,,BRK,L,2nd,310,1,"Damian Jones makes 2-pt layup from 1 ft (ATL 35, BRK 39)",2,1
88,89,Damian Jones,2019-12-04,ATL,,BRK,L,2nd,462,1,"Damian Jones makes 2-pt layup from 2 ft (assist by Kevin Huerter) (ATL 37, BRK 43)",2,2
89,90,Damian Jones,2019-12-04,ATL,,BRK,L,3rd,179,1,"Damian Jones makes 2-pt layup from 1 ft (assist by DeAndre' Bembry) (ATL 58, BRK 66)",2,1
90,91,Damian Jones,2019-12-04,ATL,,BRK,L,4th,282,1,"Cam Reddish enters the game for DeAndre' Bembry (ATL 94, BRK 104)",9,4
91,92,Damian Jones,2019-12-02,ATL,,GSW,W,1st,29,0,"Damian Jones misses 2-pt hook shot from 6 ft (ATL 0, GSW 2)",2,6
92,93,Damian Jones,2019-12-02,ATL,,GSW,W,1st,55,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Jabari Parker) (ATL 2, GSW 2)",2,1
93,94,Damian Jones,2019-12-02,ATL,,GSW,W,3rd,21,1,"Damian Jones makes 2-pt layup from 3 ft (ATL 51, GSW 40)",2,3
94,95,Damian Jones,2019-12-02,ATL,,GSW,W,3rd,67,0,"Damian Jones misses 2-pt layup from 2 ft (block by Kevon Looney) (ATL 51, GSW 40)",2,2
95,96,Damian Jones,2019-12-02,ATL,,GSW,W,3rd,152,1,"Damian Jones makes 2-pt layup from 1 ft (assist by Trae Young) (ATL 56, GSW 42)",2,1
96,97,Damian Jones,2019-12-02,ATL,,GSW,W,4th,237,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by Trae Young) (ATL 85, GSW 62)",2,2
97,98,Damian Jones,2019-12-02,ATL,,GSW,W,4th,277,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by De'Andre Hunter) (ATL 87, GSW 65)",2,1
98,99,Damian Jones,2019-12-02,ATL,,GSW,W,4th,342,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by DeAndre' Bembry) (ATL 89, GSW 67)",2,1
99,100,Damian Jones,2019-11-30,ATL,@,HOU,L,1st,97,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Jabari Parker) (ATL 5, HOU 2)",2,1
100,101,Damian Jones,2019-11-30,ATL,@,HOU,L,1st,392,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 17, HOU 26)",2,1
101,102,Damian Jones,2019-11-30,ATL,@,HOU,L,2nd,379,0,"Damian Jones misses 2-pt layup at rim (ATL 34, HOU 59)",2,0
102,103,Damian Jones,2019-11-30,ATL,@,HOU,L,2nd,440,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by De'Andre Hunter) (ATL 38, HOU 62)",2,1
103,104,Damian Jones,2019-11-29,ATL,@,IND,L,1st,77,1,"Damian Jones makes 2-pt layup from 2 ft (assist by De'Andre Hunter) (ATL 5, IND 2)",2,2
104,105,Damian Jones,2019-11-29,ATL,@,IND,L,1st,127,0,"Damian Jones misses 2-pt dunk from 2 ft (ATL 5, IND 5)",2,2
105,106,Damian Jones,2019-11-29,ATL,@,IND,L,2nd,343,1,"T.J. Warren misses 2-pt jump shot from 11 ft (IND 30, ATL 43)",2,11
106,107,Damian Jones,2019-11-29,ATL,@,IND,L,2nd,412,1,"Defensive rebound by DeAndre' Bembry (ATL 45, IND 32)",4,5
107,108,Damian Jones,2019-11-29,ATL,@,IND,L,3rd,198,0,"Jeremy Lamb makes 2-pt layup from 1 ft (assist by Malcolm Brogdon) (IND 55, ATL 57)",2,1
108,109,Damian Jones,2019-11-29,ATL,@,IND,L,4th,134,0,"Shooting foul by Aaron Holiday (drawn by Trae Young) (ATL 70, IND 74)",7,0
109,110,Damian Jones,2019-11-27,ATL,@,MIL,L,1st,132,0,"Damian Jones misses 2-pt layup from 3 ft (ATL 6, MIL 6)",2,3
110,111,Damian Jones,2019-11-27,ATL,@,MIL,L,1st,158,0,"Damian Jones misses 2-pt layup from 2 ft (block by Giannis Antetokounmpo) (ATL 6, MIL 8)",2,2
111,112,Damian Jones,2019-11-27,ATL,@,MIL,L,1st,208,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Cam Reddish) (ATL 10, MIL 8)",2,1
112,113,Damian Jones,2019-11-27,ATL,@,MIL,L,3rd,93,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by Trae Young) (ATL 64, MIL 62)",2,2
113,114,Damian Jones,2019-11-27,ATL,@,MIL,L,4th,507,1,"Damian Jones makes 2-pt layup from 2 ft (ATL 95, MIL 102)",2,2
114,115,Damian Jones,2019-11-27,ATL,@,MIL,L,4th,532,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 97, MIL 102)",2,1
115,116,Damian Jones,2019-11-25,ATL,,MIN,L,1st,103,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 7, MIN 8)",2,1
116,117,Damian Jones,2019-11-25,ATL,,MIN,L,2nd,350,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 47, MIN 44)",2,1
117,118,Damian Jones,2019-11-25,ATL,,MIN,L,3rd,196,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 73, MIN 63)",2,1
118,119,Damian Jones,2019-11-23,ATL,,TOR,L,1st,83,0,"Damian Jones misses 2-pt layup from 8 ft (ATL 0, TOR 5)",2,8
119,120,Damian Jones,2019-11-23,ATL,,TOR,L,1st,172,1,"Damian Jones makes 2-pt layup from 4 ft (assist by Trae Young) (ATL 5, TOR 5)",2,4
120,121,Damian Jones,2019-11-23,ATL,,TOR,L,2nd,289,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by Trae Young) (ATL 41, TOR 35)",2,2
121,122,Damian Jones,2019-11-23,ATL,,TOR,L,3rd,59,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 63, TOR 58)",2,1
122,123,Damian Jones,2019-11-22,ATL,@,DET,L,1st,140,1,"Damian Jones makes 2-pt layup from 3 ft (assist by Jabari Parker) (ATL 7, DET 2)",2,3
123,124,Damian Jones,2019-11-22,ATL,@,DET,L,1st,219,1,"Damian Jones makes 2-pt layup at rim (ATL 13, DET 4)",2,0
124,125,Damian Jones,2019-11-22,ATL,@,DET,L,3rd,210,1,"Damian Jones makes 2-pt dunk from 3 ft (assist by De'Andre Hunter) (ATL 67, DET 90)",2,3
125,126,Damian Jones,2019-11-20,ATL,,MIL,L,2nd,402,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 45, MIL 50)",2,1
126,127,Damian Jones,2019-11-20,ATL,,MIL,L,2nd,517,0,"Damian Jones misses 2-pt dunk at rim (ATL 49, MIL 52)",2,0
127,128,Damian Jones,2019-11-20,ATL,,MIL,L,2nd,584,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by Evan Turner) (ATL 54, MIL 52)",2,2
128,129,Damian Jones,2019-11-20,ATL,,MIL,L,3rd,28,0,"Damian Jones misses 2-pt dunk from 1 ft (block by Brook Lopez) (ATL 61, MIL 59)",2,1
129,130,Damian Jones,2019-11-20,ATL,,MIL,L,3rd,118,0,"Damian Jones misses 3-pt jump shot from 24 ft (ATL 63, MIL 67)",3,24
130,131,Damian Jones,2019-11-20,ATL,,MIL,L,3rd,269,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 66, MIL 75)",2,1
131,132,Damian Jones,2019-11-17,ATL,@,LAL,L,1st,235,0,"Damian Jones misses 2-pt layup from 3 ft (block by Danny Green) (ATL 2, LAL 17)",2,3
132,133,Damian Jones,2019-11-17,ATL,@,LAL,L,3rd,144,0,"Defensive rebound by Team (LAL 75, ATL 47)",7,5
133,134,Damian Jones,2019-11-17,ATL,@,LAL,L,3rd,324,1,"Danny Green misses 3-pt jump shot from 28 ft (LAL 80, ATL 61)",3,28
134,135,Damian Jones,2019-11-16,ATL,@,LAC,L,1st,320,0,"Damian Jones misses 2-pt dunk from 2 ft (ATL 8, LAC 22)",2,2
135,136,Damian Jones,2019-11-16,ATL,@,LAC,L,1st,340,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by Trae Young) (ATL 10, LAC 25)",2,2
136,137,Damian Jones,2019-11-16,ATL,@,LAC,L,2nd,178,1,"Damian Jones makes 2-pt dunk from 2 ft (assist by De'Andre Hunter) (ATL 38, LAC 47)",2,2
137,138,Damian Jones,2019-11-16,ATL,@,LAC,L,2nd,267,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by DeAndre' Bembry) (ATL 45, LAC 49)",2,1
138,139,Damian Jones,2019-11-16,ATL,@,LAC,L,3rd,58,0,"Damian Jones misses 2-pt layup from 2 ft (block by Ivica Zubac) (ATL 65, LAC 79)",2,2
139,140,Damian Jones,2019-11-16,ATL,@,LAC,L,4th,181,1,"Damian Jones makes 2-pt dunk from 1 ft (ATL 85, LAC 120)",2,1
140,141,Damian Jones,2019-11-16,ATL,@,LAC,L,4th,214,0,"Damian Jones misses 2-pt layup from 2 ft (block by Ivica Zubac) (ATL 85, LAC 120)",2,2
141,142,Damian Jones,2019-11-14,ATL,@,PHO,L,1st,93,1,"Damian Jones makes 2-pt dunk at rim (assist by Trae Young) (ATL 4, PHO 4)",2,0
142,143,Damian Jones,2019-11-14,ATL,@,PHO,L,1st,263,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Jabari Parker) (ATL 13, PHO 8)",2,1
143,144,Damian Jones,2019-11-14,ATL,@,PHO,L,1st,286,1,"Damian Jones makes 2-pt layup from 1 ft (ATL 15, PHO 8)",2,1
144,145,Damian Jones,2019-11-14,ATL,@,PHO,L,1st,313,1,"Damian Jones makes 2-pt dunk from 1 ft (assist by Trae Young) (ATL 17, PHO 10)",2,1
145,146,Damian Jones,2019-11-14,ATL,@,PHO,L,2nd,276,1,"Offensive rebound by Damian Jones (ATL 44, PHO 41)",4,4
146,147,Damian Jones,2019-11-14,ATL,@,PHO,L,2nd,406,1,"Kelly Oubre makes free throw 1 of 1 (PHO 52, ATL 48)",1,1
