,Rk,Player,Date,Tm,Unnamed: 4,Opp,Unnamed: 6,Qtr,Time,Result,Description,point_amount,distance
147,148,Bruno Fernando,2019-11-23,ATL,,TOR,L,1st,697,1,"Bruno Fernando makes 2-pt layup from 1 ft (ATL 27, TOR 26)",2,1
148,149,Bruno Fernando,2019-11-23,ATL,,TOR,L,4th,272,0,"Bruno Fernando misses 2-pt dunk from 2 ft (ATL 92, TOR 95)",2,2
149,150,Bruno Fernando,2019-11-22,ATL,@,DET,L,4th,513,0,"Bruno Fernando misses 2-pt dunk from 5 ft (block by Blake Griffin) (ATL 99, DET 124)",2,5
150,151,Bruno Fernando,2019-11-20,ATL,,MIL,L,1st,331,0,"Bruno Fernando misses 2-pt hook shot from 4 ft (ATL 14, MIL 14)",2,4
151,152,Bruno Fernando,2019-11-20,ATL,,MIL,L,1st,350,0,"Bruno Fernando misses 2-pt layup from 3 ft (ATL 14, MIL 14)",2,3
152,153,Bruno Fernando,2019-11-20,ATL,,MIL,L,3rd,322,1,"Bruno Fernando makes 2-pt layup from 1 ft (assist by Vince Carter) (ATL 68, MIL 78)",2,1
153,154,Bruno Fernando,2019-11-20,ATL,,MIL,L,3rd,557,1,"Bruno Fernando makes 2-pt layup from 1 ft (assist by DeAndre' Bembry) (ATL 80, MIL 83)",2,1
154,155,Bruno Fernando,2019-11-17,ATL,@,LAL,L,1st,546,1,"Bruno Fernando makes 2-pt dunk from 2 ft (assist by Evan Turner) (ATL 11, LAL 34)",2,2
155,156,Bruno Fernando,2019-11-17,ATL,@,LAL,L,1st,653,0,"Turnover by Anthony Davis (traveling) (LAL 34, ATL 20)",3,4
156,157,Bruno Fernando,2019-11-17,ATL,@,LAL,L,1st,672,1,"Offensive rebound by Team (ATL 20, LAL 34)",2,0
157,158,Bruno Fernando,2019-11-17,ATL,@,LAL,L,2nd,479,0,"Jabari Parker enters the game for Chandler Parsons (ATL 34, LAL 59)",3,4
158,159,Bruno Fernando,2019-11-17,ATL,@,LAL,L,2nd,484,0,"Bruno Fernando misses 2-pt jump shot from 6 ft (block by Anthony Davis) (ATL 34, LAL 59)",2,6
159,160,Bruno Fernando,2019-11-17,ATL,@,LAL,L,4th,529,0,"Kyle Kuzma makes 3-pt jump shot from 24 ft (assist by Alex Caruso) (LAL 120, ATL 97)",3,24
160,161,Bruno Fernando,2019-11-16,ATL,@,LAC,L,2nd,558,1,"Bruno Fernando makes 2-pt layup from 2 ft (assist by Trae Young) (ATL 53, LAC 66)",2,2
161,162,Bruno Fernando,2019-11-16,ATL,@,LAC,L,4th,601,1,"Bruno Fernando makes 2-pt layup from 2 ft (assist by Cam Reddish) (ATL 96, LAC 144)",2,2
162,163,Bruno Fernando,2019-11-14,ATL,@,PHO,L,1st,538,0,"Bruno Fernando misses 3-pt jump shot from 24 ft (ATL 23, PHO 21)",3,24
163,164,Bruno Fernando,2019-11-14,ATL,@,PHO,L,2nd,374,1,"Defensive rebound by Damian Jones (ATL 46, PHO 49)",4,6
164,165,Bruno Fernando,2019-11-14,ATL,@,PHO,L,2nd,448,0,"Offensive rebound by De'Andre Hunter (ATL 50, PHO 55)",5,0
